,tweet_id,sentiment,author,content
11890,1963385683,worry,AmberGlattSmith,took 2 tim get wal what kil 150 lb dumm ca n't drag 12 second
11891,1963385889,sadness,RichterFit,friend got mug morn
11892,1963385940,worry,ogreggory,sherrieshepherd wish on san francisco
11893,1963385979,worry,spaulds1,matties sorr ur swamp w/ work tgif glad pen play sat amp sunday
11894,1963386097,hate,bartonbishop,head park facil turn permit renew not across breakroom mean i check snailmail mon
11895,1963386412,hate,bella_cullen_4,esme_cullen8 hat rain *laughs* thank *smiles* miss load couldnt stop cri
11896,1963386797,sadness,IsaacBahney,famil com prob wo n't weekend
11897,1963386907,boredom,PMGNicole,i giv belov red sox ticket argh meet schedul ca ...
11898,1963387182,worry,heyycassy,mileycyru everyon vot for miley cyru for the mtv mov award beca i ca n't that doe n't work at me i 'm frustrad
11899,1963387530,sadness,mcflyellie,billiemcfl said nit x
11900,1963387764,neutral,katiekeefe,driv 3 hour ... carsick
11901,1963387908,happiness,foLEE,and stop rain fuckingtast
11902,1963387976,relief,pan89,yay doct interview back 2 doct 's blood work
11903,1963388114,surprise,quantumspirits,i learn peopl greed com freebies.i left toy freecyc on person tri tak
11904,1963388496,worry,corakins,can feel headach grow
11905,1963388530,empty,misshillacious,tremblah wishhh
11906,1963389043,neutral,eureeka,bob121378 every okay
11907,1963389397,worry,a_silent_song,handrol that n't work unfortun
11908,1963389733,worry,t_rent,surger
11909,1963390450,neutral,Th3PinkRabbit,anamusedfrog know .nd tor fil guess u gh mettallic christin brought today ps3
11910,1963390951,worry,Joe_Sims,phillyd http //twitpic.com/679tn ... dud ... ..how could
11911,1963391215,neutral,evalast,just fin lunch ... subway eat fresh ... ... .now got ta go back work
11912,1963391879,neutral,DJSamIAM,misslord if u n't win u alway rol pass lol i n't anyon tak
11913,1963392301,relief,KateJMcGee,last weekday noth school start next week
11914,1963392581,hate,wandaurias,juicy2009 amp i got much work
11915,1963392901,neutral,timsomers7,4 day whol lot noth ...
11916,1963393063,boredom,fairyrings,hom sick http //yfrog.com/17zw1j
11917,1963393116,sadness,akshayas,hou hunt pain hou shift sup pain pack nev seem end i ca n't ev imagin unpack -p
11918,1963393135,worry,Qstarrr,back hom hmm.. rli go miss boo 2 day lik wtf
11919,1963393605,sadness,DaleyAFC,ano friday night man skint rub
11920,1963393635,worry,robinjsam,hmm 25 see decemb i go raleigh work night ... 95 cheap seat bolsho prob neith
11921,1963393747,neutral,lyracole,per fieldnot websit good bad must return work
11922,1963393799,sadness,mishka6,realdawnsum hah i 'm quot work quot ca n't read any
11923,1963393882,love,chastinevegas,go ano guy lik hop il see fatt 'm cal 8 day he upset
11924,1963393937,happiness,whitehp1,stereophon http //twitpic.com/6714p i feel reall emot it gre see pic keep gon na ...
11925,1963394179,worry,shudson24,ye four ga leak hou 3 yr liv here- 's u get buyin old hou
11926,1963394330,worry,bevingaines,savvybrid that 's good i 'm sorr
11927,1963394644,worry,viveroos,certain 's good back hom drop car rent though
11928,1963394646,worry,taylorbabeyyyy,ye fin friday im stuck project
11929,1963394924,empty,giulia_marquezi,noth
11930,1963394955,sadness,tocotronica,god i 'll miss bf fuckin much it 's 2 mon *snï¿½ff*
11931,1963395027,empty,nyethewizkid,quot aaarrrgggghhh quot thing decrib i feel rit
11932,1963395071,fun,Pawns43,dez705 awww mar i wish i could com i 'm go away 2morrow
11933,1963395142,sadness,Bekahpie,i knew list miley cyru in the morn bad ide
11934,1963395345,sadness,sparklingly,omg madd holb dead gut lov nadin lewington reall want madd clifford get toge
11935,1963396447,sadness,gabrielavalente,zacoffic n't twit phon 's sad
11936,1963397116,neutral,LawlietJourney,i want someon com tak pict on
11937,1963397404,neutral,ian2bambi,itssm hah see im bor rit now.. seem lik everyon headin veg weekend
11938,1963397473,hate,JiMMiELOVEE,umm didnt work guess im stuck uglyon
11939,1963397621,sadness,CheetahNoir,awww dadd got car accid pray he 's shook n lil
11940,1963397765,neutral,davekeys,i gav tumblr ap n't point priv account
11941,1963397839,sadness,pandamans,just found on cowork i act lik leav
11942,1963397841,love,d11rook,crystalchappel jealous.. stuck ohio sun saf travel ...
11943,1963398487,worry,lkewoahjojo,reall hop par n't mak stay hom sick
11944,1963398634,love,Smokieofbmore,re-ping nunu_b is pathet i ... or i pathet naw cut
11945,1963398679,worry,xxlinzivxx,xshefsx omg id aint com back yet im sooo worr best bk next week il screamm lmao yeah u choo ur bday x
11946,1963406801,neutral,rileys17,i got feel bell bab
11947,1963406969,fun,SxyKiki215,hav leav twit alon night..last night barcelon back phill tomorrow hop u gre friday muahh
11948,1963406978,worry,TessMorris,cocabeenslink sorr lol
11949,1963407162,sadness,missbeccax3,wish outsid that thing that gon na kil work day everyday sum
11950,1963407563,sadness,emahollie,act hot today ..the sun got hat ever on got tan exceiv
11951,1963407809,worry,Miyabina,ugh.. apparantl doc auth refil tuesday read pick ord statu onlin stil say wait review
11952,1963407883,neutral,Latinac77,hey u forgot
11953,1963407908,sadness,angelzeus,avas_writ aww on
11954,1963407992,neutral,TheJackal101,sqlsarg sorr
11955,1963408013,sadness,heyycassy,mileycyru sorryy milerz ca n't vot would lov vot n't work 'm sad frustrad -- __ --
11956,1963408759,surprise,tabyyy,__sandi dont know sent email us account random stuff didnt ev understand chang password
11957,1963408939,hate,Koding,lizacost agr ... tim year chang motto quot the sogg stat quot ... backyard look lik swim pool
11958,1963409556,worry,SuperVixen99,is sad peopl 's phon dead
11959,1963409649,neutral,hvt,hav leav meet borior i 'm look forward see i 'm don i want boo-urn wish i work
11960,1963409963,empty,Spiffyliciousx3,just cam back school ... pack dad 's hou
11961,1963409989,worry,JareWolf,on way la run littl bit lat
11962,1963410210,worry,thedancemom,retrorewind that 3rd nkotb contest canad ca n't ent the overse fan it 's bound turn
11963,1963410413,sadness,PrincessNene08,i wont tak test 06/27/09
11964,1963410418,love,LadyLiv,got email aunt bout fath day ... moth day w/seven mom fath day consist 2 dad realitycheck
11965,1963410427,surprise,Stylerep,i 've best buy amp target stil electrik red alb i 'm loo hope..they 've nev ev heard girl
11966,1963410429,neutral,Gibyxoxo,trcatanes tx new fon dont anyon numb
11967,1963410674,worry,Chelserinibeani,keep read contract cataract ... someon bring paner
11968,1963411064,sadness,rbjclothdiapers,glennbeck my husband loo gov job due downsizing-h look new job ca n't find on smal town
11969,1963411135,worry,JessCav,jinbeaut 'm screw
11970,1963411237,worry,BitterSweetzz,iamdidd i lov day 26 video quest ... ca n't say i lik
11971,1963411599,worry,austin123321,school is fin ov no mor test or work ye but im gunn miss alot ppl
11972,1963411639,neutral,vesky813,wish beach alread
11973,1963411670,love,amy2608,nooooooooooooo amand 's cut hair i lov hair
11974,1963411838,neutral,bethraa,headach
11975,1963411840,worry,Alexyish,orangestoappl wel n't point laugh i mess die nerv
11976,1963411987,worry,Hevbops,gre day work kid disappoint roof dec
11977,1963412576,neutral,Choqlate,puddynface2 do n't know yet lem know com some though
11978,1963412604,worry,PcShakur,anotor lol both 'm mess metabol drink lot wat pretend diff food mmmm grap
11979,1963412784,neutral,Airlaser,frankm year i sum school
11980,1963412868,sadness,Cpt_Oblivious,sky14kemea ye us 3 max jenrolton poor trivun
11981,1963412967,sadness,Natassia44,gon na miss gurl she honeymoon
11982,1963413513,fun,riahx,'s friday tri find some
11983,1963413939,sadness,virtualizemos,hav somebod inst vcent serv 4 window 2008 x64 w sp2 sp2 comp matrix
11984,1963414052,worry,Fitat31,i n't feel good eat food ugh
11985,1963414080,neutral,spenceman91,look dog escap
11986,1963414319,sadness,david7890,so hyp e3 i wish i could go ...
11987,1963414804,worry,Tech_N9ne,jen_walker21 sadl i 'll go killumbu show i reall want on want driv
11988,1963415145,neutral,Hujib,rob hulu work canad
11989,1963415285,worry,XgailyX,thorney88 tri bulm pear cid yuk mad bad day
11990,1963415413,fun,Mcbumrash,dougiemcfl iv got cold ... it suck u awesom ipswitch xd
11991,1963415439,worry,thfanvee,rawritsr got text on michig empt dont know stat street yet
11992,1963415485,sadness,manutd4evr,ouuuuuuuuuchhhhhhhh stil hurt barc spank
11993,1963415532,neutral,pgxperetz,is googl map work anyon el
11994,1963415544,surprise,weecoco,warn tweet rid bik dangero waaaaaa *crash*
11995,1963415915,sadness,daftapeth,latinamar she 's rudd manageress 2nd bad job i nev find good plac beyond 1 2 cut
11996,1963416224,surprise,maribelm,laurarenee411 i 'm sorr i saw shock cor
11997,1963416468,worry,okejp,http //bit.ly/unryf i want ...
11998,1963416496,neutral,saydiemason,god 'm sleep today i bar focu
11999,1963416833,sadness,AngryChad,bohemy ver interest howev low carb next mon mean beer
12000,1963417618,happiness,stoverhilary,just got paycheck ... april bonu b deposit 2day rest got ta wait til mon
12001,1963417808,worry,HannahLouise02,n't tim go twit sint work ful tim
12002,1963418007,sadness,mrlondoner,fun tim brok usb stick.. lik lit brok it..
12003,1963418397,love,mishabelle,had nic visit last night boy vorac stubbl anyon know raw chin hah
12004,1963418419,fun,michaelcalle,wait momm go chas see hel doin money miss wamu
12005,1963418557,fun,supernova_star,bookloveh i reall disappoint whol quot promiscu girl quot thing congr success think wast tal
12006,1963419480,worry,cbbreezylover,ilychrisbreez lol awww lol ca n't lol cauz work mak on tel lov 2 oxoxoteambreez
12007,1963419502,sadness,arianamarieee,neeeee plan on hang tomorrow booo
12008,1963419566,enthusiasm,MrsTDickson,mrskerrykatona glad 2hear kerr didnt know u gmtv morn amp miss
12009,1963419699,neutral,kinkouin,steampow damn man good deal ... guy conspirac ste money
12010,1963419701,worry,Leahstaplehurst,oh nois famil liv next door back holiday goe peac quiet
12011,1963419704,worry,Djalfy,omg i brok down and had pizz beca i wa stress out thefatboy theunclelou princemarky mad
12012,1963419851,worry,CashMoney503,dabusstop that terr i enjoy ever minut
12013,1963420529,sadness,karl_goddard,god ... im suff greatl ... hair sit blaz sunshin v v bad sunburn
12014,1963420721,sadness,hyper_baffoon,hah aww ok back bionom exp ugh joy
12015,1963420917,worry,dempeofan,mandyyjirouxx i liv german cost lot i wish could follow anyway..
12016,1963421335,sadness,thepurplediva,jennifalcon would lik swap ... 'm sit 3 grump
12017,1963421477,worry,jackbarakat,amandala know right 's weak g1 seem lik sk think latony lamesauc cal
12018,1963421525,worry,Wiitte,iviv i troubl upd
12019,1963421835,sadness,Ally12bd,kellz95 mak cupcak say ca n't kell 're bad sist
12020,1963421903,surprise,Mintmark,wow ev not twit thousand follow yet follow hand act less two hand peep
12021,1963422446,worry,oliviagotjokes,crystalchappel quot 'll lunch quot uhh ... indo though thunderstorm rol
12022,1963422488,worry,Jaimiewint,i wish i could get nail don stupid job
12023,1963422497,neutral,derekgallo,scifisamura selfupd cle rub fix part fail rb-rubygem
12024,1963422656,neutral,omglikelauren57,hat par
12025,1963423362,sadness,NiniLouise,nic day lik mak miss alk
12026,1963423737,sadness,christinewhuang,kenzon ye i and i 'm stil almost gmail stor ceil argh i forc delet stuff ... buy spac
12027,1963423825,worry,alanslopez,threw
12028,1963424174,worry,rehabc,twit spoil fun frustratingl slow couldnt ev bid properl
12029,1963424570,sadness,moneygirlz,mom wok u p mad dream sho whant go riv stupid
12030,1963424592,sadness,candireign,brran1 hey did ev pre-ord sim 3 i 'm sad im poor get right
12031,1963424826,worry,TRob55,work i ca n't wait til 4:30 fun monday
12032,1963424977,neutral,helloglo,n't know statu venet real man scream loud everyon laugh
12033,1963425102,hate,Xyense,i told peopl mat leav alon ... i fuck
12034,1963425413,sadness,JarrethHunt,i hat car plac lt jx gt
12035,1963425471,worry,tkcrain,nee semi-gay best friend go sho shop tonight al nowh found
12036,1963425781,neutral,mscommuncations,lizziegrubm gre tim hampton hop 's relax work
12037,1963425836,fun,dshep04,harley_dud helloo_kitti morninglor wel n't absolv spec hah spec ed i think i 've receiv new follow
12038,1963426110,worry,AngelicaV1,had littl fight my best friend what i do
12039,1963426310,worry,jeteroftheseas,i softb
12040,1963426545,neutral,marianbusoi,imagelimit http //79.170.44.101/buma.ro/ temporar address work eith m8 they must don some domain
12041,1963426560,sadness,ShadiFareed,just_cal work ... heh mind gut i 'm sittin doin stud loan thing
12042,1963426674,worry,psylum,ugh sur paty remain intellig point day week refact rewrit pack cod
12043,1963426800,worry,WWEChickJes54,officialjm thank wish luck coupl week ago get high choir n't mak
12044,1963426965,boredom,csn_al,ditto friend ... bor oop i excit problem
12045,1963427051,worry,TheKomodoDragon,i sery nee find laptop sometim get hot bbl errand amp pric quot comp fix quot not man plac left 4
12046,1963427523,worry,fadeintolex,when someon edit design cal plagi right i 'm tir exhaust dissapoint
12047,1963427570,surprise,McHottieGirl9,blind
12048,1963427623,fun,jennuth,'s weekend it 's gre i saw rest twilight tonight also read fininsh break know.. could i
12049,1963427633,hate,buche06,got lock carrr cal lock smi 35.00
12050,1963427710,worry,blindingvoip,roflcopterfail exceiv fact 's rain sint wednesday suppo stop til monday ew
12051,1963427726,neutral,Maureen973,famouslyalon me nee tour dat stat
12052,1963427988,neutral,XgailyX,thorney88 oh feel get unearthl hour
12053,1963428009,love,argonman,ktvl i gav follow kimsherrel she seem reall nic clut hel fee it got annoy
12054,1963451727,hate,mrs_mcsupergirl,freyalyn damn real wtf
12055,1963451795,neutral,kamiNcali,allahpundit nev relax weekend allahpundit
12056,1963452062,surprise,Miekxx,oh fun weekend friend gon moth mad famil weekend damn
12057,1963452372,sadness,pinkgoddess,so disapoint good ev sound reall bad tun britainsgot
12058,1963452766,sadness,Schlotto,tmg25 tri help
12059,1963452930,neutral,Neicy926,stil train goin 2 southsid
12060,1963453032,surprise,alexissantos,good thing they comput bad thing it block al vidjagam sit ye ev vgtribune.com block
12061,1963453092,empty,danimal1985,thes kid terr if i good ev i 'd cal childlin
12062,1963453137,hate,alisonmrose,bubbletweet hat
12063,1963454052,sadness,emkizzle,soo sick hat lif
12064,1963454514,worry,SandraMartini,terrizsoloceo i n't think cruel bon bod ... tort sunshin ... hmph
12065,1963454728,sadness,SheriffKevin,omgamandanicol ded song vw sold
12066,1963454786,love,clairewhill,richardepry you miss lol
12067,1963455027,sadness,cpi013,wel look lik hurdl
12068,1963455046,worry,januarycrimson,misslaura317 aww internet but yeah .. say want appla ever tak car ask lol ahh *twitch*
12069,1963455101,sadness,traydadiva,unop pack goat che starin fac starv din til 6
12070,1963455198,neutral,p3anut3,tri plan hug birthday part
12071,1963455206,love,joyful727,rockinbobyn that mov look ver cut funn i nev get go mov
12072,1963455363,surprise,Michelle_Moore,execbp mmmm 're speak langu unfortun milit diet mode-am sery think competiton-so tb i guess
12073,1963457192,worry,JuliaaaGaaab,hat fight
12074,1963457379,sadness,charliebrand,edit video van i 'm littl hungr depress i n't see up yet
12075,1963458338,surprise,REWARD82,tinkyp go without
12076,1963458810,love,stephanieH25,mileycyru http //twitpic.com/5ut6j aww must amaz broth
12077,1963458850,worry,fakebestfriend,dutchraymond gay marry n't leg everywh
